Date;Download;Upload;Ping
2020/10/14 07:35:25;89.11;89.62;4.42
2020/10/14 07:40:25;89.36;89.6;4.74
2020/10/14 07:45:25;89.39;89.42;4.17
2020/10/14 07:50:25;89.38;89.46;4.23
2020/10/14 07:55:25;88.55;89.78;4.22
2020/10/14 08:00:25;88.88;89.46;4.69
2020/10/14 08:05:25;89.12;89.7;4.55
2020/10/14 08:10:25;87.93;89.64;4.22
2020/10/14 08:15:25;87.32;89.23;4.36
2020/10/14 08:20:24;85.63;89.51;4.32
2020/10/14 08:25:24;89.03;89.51;4.74
2020/10/14 08:30:24;87.83;89.25;4.19
2020/10/14 08:35:25;89.24;89.59;4.19
2020/10/14 08:40:25;89.01;89.53;4.81
2020/10/14 08:45:25;89.26;89.51;4.34
2020/10/14 08:50:25;89.33;89.36;4.52
2020/10/14 08:55:24;88.47;89.58;4.73
2020/10/14 09:00:24;88.67;89.64;4.14
2020/10/14 09:05:25;87.75;89.49;4.48
2020/10/14 09:10:25;88.76;89.33;4.13
2020/10/14 09:15:25;83.48;89.46;4.77
2020/10/14 09:20:24;89.16;89.64;4.24
2020/10/14 09:25:25;89.35;89.32;4.35
2020/10/14 09:30:25;89.21;89.26;4.43
2020/10/14 09:35:25;89.13;89.47;4.56
2020/10/14 09:40:24;89.23;89.64;4.38
2020/10/14 09:45:25;88.66;89.34;4.19
2020/10/14 09:50:25;74.54;89.42;9.67
2020/10/14 09:55:25;89.22;89.56;4.83
2020/10/14 10:00:25;89.16;89.32;5.15
2020/10/14 10:05:25;84.02;89.53;4.35
2020/10/14 10:10:25;89.14;88.88;4.33
2020/10/14 10:15:24;88.81;89.47;4.56
2020/10/14 10:20:24;88.1;89.53;4.47
2020/10/14 10:25:24;89.25;89.84;4.32
2020/10/14 10:30:25;88.59;88.93;4.17
2020/10/14 10:35:25;88.95;89.46;4.17
2020/10/14 10:40:24;88.76;89.81;4.55
2020/10/14 10:45:24;88.97;89.44;4.41
2020/10/14 10:50:25;87.21;89.46;4.29
2020/10/14 10:55:25;88.94;89.43;4.19
2020/10/14 11:00:25;88.97;89.74;4.21
2020/10/14 11:05:25;88.79;89.58;4.73
2020/10/14 11:10:24;88.92;89.14;4.6
2020/10/14 11:15:24;88.09;89.3;4.25
2020/10/14 11:20:24;89.04;89.8;4.16
2020/10/14 11:25:24;89.07;89.27;4.3
2020/10/14 11:30:25;88.89;89.48;4.29
2020/10/14 11:35:25;88.59;89.56;4.52
2020/10/14 11:40:25;89.29;89.4;4.19
2020/10/14 11:45:25;89.28;89.46;4.36
2020/10/14 11:50:24;88.23;89.76;4.35
2020/10/14 11:55:24;87.94;89.39;4.55
2020/10/14 12:00:24;88.53;89.43;5.15
2020/10/14 12:05:25;88.88;89.48;4.34
2020/10/14 12:10:24;89.15;89.45;4.18
2020/10/14 12:15:24;88.87;89.57;4.25
2020/10/14 12:20:24;88.91;89.57;5.6
2020/10/14 12:25:25;89.32;89.31;4.23
2020/10/14 12:30:25;85.86;89.68;4.27
2020/10/14 12:35:25;88.94;88.71;4.14
2020/10/14 12:40:24;89.3;89.37;4.38
2020/10/14 12:45:24;85.22;89.66;4.71
2020/10/14 12:50:25;86.56;89.29;4.38
2020/10/14 12:55:25;89.27;89.27;4.23
2020/10/14 13:00:24;88.9;89.36;4.15
2020/10/14 13:05:24;88.74;89.61;4.29
2020/10/14 13:10:25;87.96;89.64;4.79
2020/10/14 13:15:25;88.11;89.81;4.87
2020/10/14 13:20:25;88.44;89.02;4.29
2020/10/14 13:25:24;88.48;89.32;4.3
2020/10/14 13:30:24;89.19;89.8;4.29
2020/10/14 13:35:25;89.28;89.78;4.28
2020/10/14 13:40:24;89.3;89.65;4.87
2020/10/14 13:45:24;88.08;88.6;4.27
2020/10/14 13:50:25;86.09;89.75;4.56
2020/10/14 13:55:25;87.7;89.32;4.41
2020/10/14 14:00:24;87.23;89.58;4.43
2020/10/14 14:05:25;87.61;89.43;4.8
2020/10/14 14:10:25;87.51;89.47;4.65
2020/10/14 14:15:24;87.82;89.51;4.36
2020/10/14 14:20:25;89.04;89.66;4.43
2020/10/14 14:25:25;89.13;89.64;4.88
2020/10/14 14:30:24;89.18;89.61;4.62
2020/10/14 14:35:24;89.33;89.52;4.44
2020/10/14 14:40:24;89.4;89.49;4.57
2020/10/14 14:45:25;88.75;89.4;4.14
2020/10/14 14:50:24;89.42;89.71;4.66
2020/10/14 14:55:25;89.14;89.57;4.68
2020/10/14 15:00:24;89.38;89.54;4.15
2020/10/14 15:05:24;88.48;89.71;4.78
2020/10/14 15:10:24;89.24;89.69;4.21
2020/10/14 15:15:27;89.15;89.34;4.83
2020/10/14 15:20:24;89.38;89.33;4.19
2020/10/14 15:25:24;88.86;89.51;4.25
2020/10/14 15:30:25;88.65;89.47;4.31
2020/10/14 15:35:24;88.82;89.69;4.13
2020/10/14 15:40:24;88.87;89.66;5.21
2020/10/14 15:45:24;88.24;89.49;4.25
2020/10/14 15:50:25;89.11;89.54;4.41
2020/10/14 15:55:24;89.02;89.64;4.18
2020/10/14 16:00:24;88.15;89.57;4.54
2020/10/14 16:05:25;88.62;89.25;4.23
2020/10/14 16:10:24;88.16;89.38;4.28
2020/10/14 16:15:24;88.33;89.82;4.3
2020/10/14 16:20:24;89.23;89.64;4.28
2020/10/14 16:25:25;88.38;89.59;4.22
2020/10/14 16:30:25;86.15;89.5;4.9
2020/10/14 16:35:24;88.46;89.65;4.28
2020/10/14 16:40:24;88.54;89.68;4.3
2020/10/14 16:45:25;88.59;89.8;4.66
2020/10/14 16:50:24;88.69;89.4;4.3
2020/10/14 16:55:24;88.97;89.38;4.3
2020/10/14 17:00:25;89.26;89.5;4.33
2020/10/14 17:05:24;89.01;89.45;4.22
2020/10/14 17:10:24;89.39;89.51;4.34
2020/10/14 17:15:24;89.11;89.41;4.55
2020/10/14 17:20:25;89.32;89.74;4.25
2020/10/14 17:25:24;89.39;89.41;4.29
2020/10/14 17:30:24;88.03;89.42;4.1
2020/10/14 17:35:25;88.91;89.63;4.19
2020/10/14 17:40:24;87.61;89.27;4.27
2020/10/14 17:45:24;87.2;89.61;4.59
2020/10/14 17:50:24;89.15;89.59;4.32
2020/10/14 17:55:25;89.32;89.41;4.25
2020/10/14 18:00:25;86.65;89.25;4.73
2020/10/14 18:05:25;87.51;89.5;4.29
2020/10/14 18:10:24;89.2;89.44;4.38
2020/10/14 18:15:24;89.01;88.25;4.42
2020/10/14 18:20:24;88.99;89.44;4.22
2020/10/14 18:25:25;89.31;89.71;4.31
2020/10/14 18:30:25;89.33;89.33;4.18
2020/10/14 18:35:24;89.33;89.74;4.27
2020/10/14 18:40:24;89.28;89.61;4.43
2020/10/14 18:45:25;89.1;89.53;4.36
2020/10/14 18:50:25;88.88;89.71;4.25
2020/10/14 18:55:24;89.2;89.64;4.46
2020/10/14 19:00:24;89.19;89.76;4.2
2020/10/14 19:05:25;88.9;89.82;4.89
2020/10/14 19:10:25;89.21;89.65;4.74
2020/10/14 19:15:25;89.26;89.72;4.53
2020/10/14 19:20:24;89.39;89.13;4.23
2020/10/14 19:25:24;89.08;89.58;4.72
2020/10/14 19:30:25;89.0;89.44;4.82
2020/10/14 19:35:25;89.11;89.36;4.48
2020/10/14 19:40:24;89.18;89.71;4.13
2020/10/14 19:45:24;89.24;89.55;4.2
2020/10/14 19:50:24;89.01;89.42;4.22
2020/10/14 19:55:25;89.25;89.38;4.41
2020/10/14 20:00:25;87.44;88.61;4.61
2020/10/14 20:05:24;89.0;89.52;4.74
2020/10/14 20:10:24;89.35;89.53;4.79
2020/10/14 20:15:24;89.2;89.59;4.29
2020/10/14 20:20:25;89.35;89.47;4.36
2020/10/14 20:25:25;89.31;89.55;4.22
2020/10/14 20:30:24;89.11;89.18;4.71
2020/10/14 20:35:24;88.83;89.26;4.35
2020/10/14 20:40:25;89.31;89.53;4.16
2020/10/14 20:45:25;87.86;89.59;4.9
2020/10/14 20:50:24;89.36;89.47;4.17
2020/10/14 20:55:24;88.99;89.77;4.77
2020/10/14 21:00:25;89.07;89.4;4.67
2020/10/14 21:05:25;89.31;89.59;4.21
2020/10/14 21:10:24;89.25;89.51;4.23
2020/10/14 21:15:24;89.31;89.49;4.66
2020/10/14 21:20:24;88.78;89.74;4.46
2020/10/14 21:25:25;89.25;89.25;4.8
2020/10/14 21:30:24;89.38;89.47;4.33
2020/10/14 21:35:24;89.3;89.38;4.34
2020/10/14 21:40:25;89.37;89.65;4.22
2020/10/14 21:45:24;89.26;89.86;4.53
2020/10/14 21:50:24;89.34;89.63;4.24
2020/10/14 21:55:24;88.86;89.39;4.53
2020/10/14 22:00:25;88.86;89.0;5.72
2020/10/14 22:05:24;88.0;89.53;4.37
2020/10/14 22:10:24;88.37;89.34;4.38
2020/10/14 22:15:25;88.52;89.26;4.3
2020/10/14 22:20:25;89.23;89.3;4.77
2020/10/14 22:25:24;88.81;89.89;4.39
2020/10/14 22:30:24;89.24;89.5;4.45
2020/10/14 22:35:25;89.07;89.57;4.49
2020/10/14 22:40:24;85.27;89.25;4.68
2020/10/14 22:45:24;85.64;89.68;4.29
2020/10/14 22:50:25;88.41;89.45;4.14
2020/10/14 22:55:25;82.94;89.64;4.48
2020/10/14 23:00:24;84.4;87.15;5.01
2020/10/14 23:05:24;89.13;89.73;4.58
2020/10/14 23:10:24;88.76;89.34;4.43
2020/10/14 23:15:24;88.68;88.89;4.52
2020/10/14 23:20:24;87.58;88.06;4.45
2020/10/14 23:25:27;89.07;89.33;4.41
2020/10/14 23:30:24;89.29;89.38;4.2
2020/10/14 23:35:25;87.3;89.45;5.79
2020/10/14 23:40:25;88.95;89.65;4.3
2020/10/14 23:45:24;87.55;88.99;4.88
2020/10/14 23:50:24;86.38;89.33;4.76
2020/10/14 23:55:25;89.3;89.54;4.4
2020/10/15 00:00:25;88.83;89.63;5.01
2020/10/15 00:05:24;88.37;89.56;4.68
2020/10/15 00:10:25;88.05;88.59;4.4
2020/10/15 00:15:25;86.25;89.37;4.73
2020/10/15 00:20:25;89.27;89.24;4.24
2020/10/15 00:25:24;88.89;89.35;4.82
2020/10/15 00:30:24;89.16;89.47;5.61
2020/10/15 00:35:24;89.33;89.52;4.19
2020/10/15 00:40:24;89.21;88.85;4.23
2020/10/15 00:45:25;89.24;89.67;4.26
2020/10/15 00:50:25;89.32;89.64;4.36
2020/10/15 00:55:24;88.73;89.23;4.52
2020/10/15 01:00:24;89.35;89.66;4.2
2020/10/15 01:05:25;89.39;89.43;4.34
2020/10/15 01:10:25;89.29;89.82;4.38
2020/10/15 01:15:24;89.39;89.58;4.26
2020/10/15 01:20:24;89.37;89.21;4.74
2020/10/15 01:25:25;88.86;89.36;4.12
2020/10/15 01:30:25;89.4;89.67;4.3
2020/10/15 01:35:24;89.35;89.38;4.33
2020/10/15 01:40:24;89.15;89.57;4.86
2020/10/15 01:45:25;89.45;89.8;4.31
2020/10/15 01:50:25;89.25;89.32;4.27
2020/10/15 01:55:24;89.36;89.42;4.24
2020/10/15 02:00:24;89.37;89.4;5.06
2020/10/15 02:05:24;89.39;89.44;4.68
2020/10/15 02:10:25;89.45;89.71;4.18
2020/10/15 02:15:25;89.22;89.75;4.16
2020/10/15 02:20:24;89.36;89.64;4.23
2020/10/15 02:25:24;89.37;89.63;4.2
2020/10/15 02:30:25;89.3;89.49;4.32
2020/10/15 02:35:24;89.28;89.84;4.72
2020/10/15 02:40:24;89.3;89.53;4.25
2020/10/15 02:45:25;89.15;89.56;4.59
2020/10/15 02:50:25;89.33;89.57;4.24
2020/10/15 02:55:24;89.45;89.19;4.26
2020/10/15 03:00:24;89.36;89.56;4.14
2020/10/15 03:05:25;89.36;89.64;4.22
2020/10/15 03:10:25;89.2;89.12;4.25
2020/10/15 03:15:25;89.09;89.52;4.48
2020/10/15 03:20:25;89.32;89.62;4.3
2020/10/15 03:25:24;89.34;89.61;4.24
2020/10/15 03:30:24;89.0;89.17;4.2
2020/10/15 03:35:25;89.06;89.5;4.66
2020/10/15 03:40:25;89.37;89.62;4.27
2020/10/15 03:45:24;88.9;89.61;4.16
2020/10/15 03:50:24;89.37;89.65;4.21
2020/10/15 03:55:25;89.08;89.62;4.44
2020/10/15 04:00:25;89.13;89.26;4.58
2020/10/15 04:05:24;89.34;89.15;4.15
2020/10/15 04:10:24;89.37;89.47;4.14
2020/10/15 04:15:25;89.08;89.76;4.17
2020/10/15 04:20:25;88.86;89.33;4.2
2020/10/15 04:25:25;89.04;89.39;4.4
2020/10/15 04:30:24;85.72;89.34;4.68
2020/10/15 04:35:24;89.28;89.56;4.2
2020/10/15 04:40:25;89.38;88.99;4.29
2020/10/15 04:45:25;89.07;89.35;4.32
2020/10/15 04:50:24;89.28;89.67;4.12
2020/10/15 04:55:24;89.13;89.89;4.41
2020/10/15 05:00:25;89.24;89.18;4.17
2020/10/15 05:05:24;89.27;89.18;4.14
2020/10/15 05:10:24;89.14;89.6;4.17
2020/10/15 05:15:24;89.4;89.45;4.29
2020/10/15 05:20:25;89.24;89.28;4.29
2020/10/15 05:25:24;89.32;89.61;4.12
2020/10/15 05:30:24;89.22;89.24;4.63
2020/10/15 05:35:24;89.31;89.76;4.23
2020/10/15 05:40:25;89.17;89.43;4.16
2020/10/15 05:45:24;89.3;89.17;4.22
2020/10/15 05:50:24;89.39;89.69;4.65
2020/10/15 05:55:26;89.15;88.61;4.87
2020/10/15 06:00:26;88.64;89.41;5.83
2020/10/15 06:05:24;89.23;89.22;4.3
2020/10/15 06:10:25;88.99;89.95;4.66
2020/10/15 06:15:24;89.29;89.66;4.12
2020/10/15 06:20:25;88.95;89.45;4.47
2020/10/15 06:25:24;88.81;89.35;4.63
2020/10/15 06:30:24;89.28;88.74;4.17
2020/10/15 06:35:25;89.4;89.64;4.12
2020/10/15 06:40:24;89.42;89.6;4.26
2020/10/15 06:45:24;89.11;89.73;4.22
2020/10/15 06:50:25;89.12;89.48;4.68
2020/10/15 06:55:25;89.39;89.74;4.27
2020/10/15 07:00:25;89.24;89.25;4.41
2020/10/15 07:05:25;89.32;89.56;4.12
2020/10/15 07:10:25;89.17;89.48;4.2
2020/10/15 07:15:25;88.62;89.41;4.29
2020/10/15 07:20:24;89.35;89.39;4.67
2020/10/15 07:25:24;89.36;89.61;4.27
2020/10/15 07:30:25;89.35;89.43;4.24
2020/10/15 07:35:25;89.38;89.29;4.09
2020/10/15 07:40:24;89.2;89.35;4.68
2020/10/15 07:45:24;88.68;89.43;4.24
2020/10/15 07:50:24;88.81;89.44;4.18
2020/10/15 07:55:25;88.84;89.7;4.54
2020/10/15 08:00:25;82.78;88.98;4.69
2020/10/15 08:05:24;88.33;89.37;4.49
2020/10/15 08:10:25;87.69;89.73;4.16
2020/10/15 08:15:25;89.13;89.46;4.18
2020/10/15 08:20:25;83.63;89.62;4.21
2020/10/15 08:25:24;88.61;89.51;4.14
2020/10/15 08:30:24;88.79;89.42;4.34
2020/10/15 08:35:25;88.02;89.56;5.18
2020/10/15 08:40:25;84.55;89.27;4.31
2020/10/15 08:45:24;88.74;89.44;4.2
2020/10/15 08:50:24;88.86;89.44;4.31
2020/10/15 08:55:25;89.4;89.45;4.25
2020/10/15 09:00:25;89.18;89.57;4.38
2020/10/15 09:05:24;86.8;89.65;4.71
2020/10/15 09:10:24;89.27;89.48;4.2
2020/10/15 09:15:25;89.27;89.62;4.36
2020/10/15 09:20:25;88.02;89.4;4.52
2020/10/15 09:25:25;89.27;89.55;4.22
2020/10/15 09:30:24;89.06;89.08;4.44
2020/10/15 09:35:24;86.64;89.36;4.17
2020/10/15 09:40:25;86.78;89.46;4.22
2020/10/15 09:45:25;78.34;89.52;4.59
2020/10/15 09:50:24;89.29;89.3;4.21
2020/10/15 09:55:25;88.62;89.74;4.2
2020/10/15 10:00:25;88.87;88.69;6.83
2020/10/15 10:05:24;88.74;89.61;4.49
2020/10/15 10:10:24;89.34;89.54;4.71
2020/10/15 10:15:24;88.86;89.09;4.41
2020/10/15 10:20:24;88.97;89.51;4.21
2020/10/15 10:25:25;89.33;89.31;4.26
2020/10/15 10:30:24;89.37;85.7;4.13
2020/10/15 10:35:24;89.44;89.72;4.18
2020/10/15 10:40:24;88.89;89.63;4.56
2020/10/15 10:45:25;89.36;89.37;4.26
2020/10/15 10:50:24;89.1;89.8;4.3
2020/10/15 10:55:24;89.24;89.28;4.18
2020/10/15 11:00:24;89.1;89.56;4.33
2020/10/15 11:05:25;89.23;89.58;4.33
2020/10/15 11:10:24;89.34;89.51;4.69
2020/10/15 11:15:24;87.24;89.68;4.34
2020/10/15 11:20:24;89.46;89.46;4.37
2020/10/15 11:25:25;87.72;89.02;4.42
2020/10/15 11:30:24;87.95;89.69;4.19
2020/10/15 11:35:24;88.68;89.21;4.43
2020/10/15 11:40:25;84.53;89.54;4.25
2020/10/15 11:45:25;89.1;89.65;4.46
2020/10/15 11:50:25;87.84;89.55;4.19
2020/10/15 11:55:25;89.26;89.61;4.27
2020/10/15 12:00:25;88.89;88.87;4.34
2020/10/15 12:05:25;88.74;89.74;4.33
2020/10/15 12:10:25;89.2;89.78;4.13
2020/10/15 12:15:24;89.29;89.6;4.21
2020/10/15 12:20:25;88.74;89.57;4.37
2020/10/15 12:25:25;89.33;89.48;4.16
2020/10/15 12:30:25;89.22;89.78;4.89
2020/10/15 12:35:25;89.22;89.41;4.28
2020/10/15 12:40:25;89.43;89.72;4.26
2020/10/15 12:45:25;89.35;89.66;4.16
2020/10/15 12:50:25;88.9;89.3;4.44
2020/10/15 12:55:25;89.38;89.47;4.94
2020/10/15 13:00:25;89.25;89.25;4.37
2020/10/15 13:05:25;89.26;89.29;4.23
2020/10/15 13:10:25;88.96;89.57;4.21
2020/10/15 13:15:25;89.35;89.64;4.75
2020/10/15 13:20:25;88.8;89.51;4.29
2020/10/15 13:25:25;89.17;89.69;4.23
2020/10/15 13:30:25;88.69;89.65;4.28
2020/10/15 13:35:26;88.02;89.59;4.49
2020/10/15 13:40:24;89.32;89.52;4.23
2020/10/15 13:45:25;86.27;89.49;4.35
2020/10/15 13:50:25;86.72;89.48;4.14
2020/10/15 13:55:25;86.21;89.39;4.56
2020/10/15 14:00:25;86.08;89.59;4.97
2020/10/15 14:05:26;84.14;89.49;4.33
2020/10/15 14:10:25;89.31;89.76;4.31
2020/10/15 14:15:25;89.37;89.47;4.32
2020/10/15 14:20:25;89.41;89.29;4.67
2020/10/15 14:25:25;89.34;89.49;4.29
2020/10/15 14:30:25;89.42;89.36;4.54
2020/10/15 14:35:24;89.43;89.71;4.48
2020/10/15 14:40:24;89.43;89.62;4.23
2020/10/15 14:45:25;89.27;89.65;4.75
2020/10/15 14:50:25;89.36;89.58;4.33
2020/10/15 14:55:25;89.14;89.38;4.26
2020/10/15 15:00:25;89.28;89.45;4.16
2020/10/15 15:05:25;88.08;88.75;4.71
2020/10/15 15:10:25;87.92;89.56;4.32
2020/10/15 15:15:25;89.35;89.49;4.17
2020/10/15 15:20:25;89.4;89.16;4.25
2020/10/15 15:25:25;88.86;89.18;5.28
2020/10/15 15:30:25;89.21;89.79;4.24
2020/10/15 15:35:25;89.2;89.6;4.38
2020/10/15 15:40:25;89.26;89.76;4.12
2020/10/15 15:45:24;89.38;89.55;4.23
2020/10/15 15:50:25;86.1;89.44;4.6
2020/10/15 15:55:24;89.31;89.85;4.4
2020/10/15 16:00:25;87.37;89.55;4.53
2020/10/15 16:05:25;89.31;89.87;4.28
2020/10/15 16:10:25;89.41;89.54;4.34
2020/10/15 16:15:25;88.52;89.52;4.5
2020/10/15 16:20:25;89.01;89.42;4.76
2020/10/15 16:25:25;89.32;89.54;4.27
2020/10/15 16:30:25;88.83;89.41;4.39
2020/10/15 16:35:25;89.25;89.14;4.8
2020/10/15 16:40:25;89.17;89.13;4.4
2020/10/15 16:45:25;88.88;89.72;4.31
2020/10/15 16:50:24;89.01;89.61;4.2
2020/10/15 16:55:24;88.99;89.36;4.2
2020/10/15 17:00:25;88.51;89.32;4.45
2020/10/15 17:05:24;89.38;89.55;4.23
2020/10/15 17:10:24;89.41;89.38;4.27
2020/10/15 17:15:24;89.28;89.6;4.34
2020/10/15 17:20:25;89.35;89.79;4.07
2020/10/15 17:25:25;89.15;88.82;4.41
2020/10/15 17:30:25;89.33;89.67;4.33
2020/10/15 17:35:25;89.31;89.3;4.07
2020/10/15 17:40:25;88.29;89.75;4.39
2020/10/15 17:45:25;85.45;89.75;4.5
2020/10/15 17:50:25;88.32;89.47;4.66
2020/10/15 17:55:25;89.29;89.55;4.23
2020/10/15 18:00:25;82.0;89.22;5.4
2020/10/15 18:05:25;88.05;89.6;4.18
2020/10/15 18:10:24;88.77;89.52;4.2
2020/10/15 18:15:24;88.94;89.61;4.72
2020/10/15 18:20:25;89.23;89.2;4.34
2020/10/15 18:25:24;89.45;88.99;4.39
2020/10/15 18:30:24;89.37;89.45;4.29
2020/10/15 18:35:25;86.89;89.41;4.61
2020/10/15 18:40:24;89.3;89.36;4.63
2020/10/15 18:45:24;89.12;89.27;4.15
2020/10/15 18:50:25;89.37;89.42;4.24
2020/10/15 18:55:25;89.24;89.76;4.35
2020/10/15 19:00:24;89.26;89.6;4.35
2020/10/15 19:05:25;89.43;89.27;4.17
2020/10/15 19:10:25;89.29;89.36;4.18
2020/10/15 19:15:25;89.3;89.32;4.87
2020/10/15 19:20:25;89.34;89.67;4.23
2020/10/15 19:25:25;88.7;89.36;4.28
2020/10/15 19:30:25;89.34;89.6;4.86
2020/10/15 19:35:25;89.39;89.87;4.31
2020/10/15 19:40:25;89.36;89.38;4.42
2020/10/15 19:45:25;88.93;89.23;4.69
2020/10/15 19:50:24;89.27;89.83;4.18
2020/10/15 19:55:24;88.97;89.32;4.31
2020/10/15 20:00:24;89.08;89.67;4.78
2020/10/15 20:05:24;89.35;89.56;4.25
2020/10/15 20:10:25;89.3;89.52;4.25
2020/10/15 20:15:25;86.17;89.72;4.32
2020/10/15 20:20:24;88.88;89.77;4.52
2020/10/15 20:25:24;89.01;89.86;4.17
2020/10/15 20:30:35;44.1;0.0;4.35
2020/10/15 20:35:26;89.27;86.68;4.93
2020/10/15 20:40:26;88.99;89.76;4.87
2020/10/15 20:45:25;89.04;89.66;4.38
2020/10/15 20:50:25;88.77;89.8;4.19
2020/10/15 20:55:24;89.35;89.55;4.94
2020/10/15 21:00:24;89.35;89.22;4.26
2020/10/15 21:05:24;87.17;89.61;4.97
2020/10/15 21:10:25;89.41;89.69;4.18
2020/10/15 21:15:25;89.22;89.63;4.31
2020/10/15 21:20:24;89.22;89.57;4.25
2020/10/15 21:25:24;88.98;89.62;4.34
2020/10/15 21:30:24;89.29;89.4;4.81
2020/10/15 21:35:25;89.19;89.39;4.3
2020/10/15 21:40:25;88.86;89.21;4.51
2020/10/15 21:45:24;88.54;89.12;4.25
2020/10/15 21:50:24;89.14;89.51;4.31
2020/10/15 21:55:24;89.19;89.62;4.7
2020/10/15 22:00:25;89.2;89.46;4.67
2020/10/15 22:05:25;89.13;89.69;4.29
2020/10/15 22:10:24;89.33;89.38;4.81
2020/10/15 22:15:25;88.85;89.7;4.68
2020/10/15 22:20:25;89.38;89.31;4.38
2020/10/15 22:25:25;89.29;89.78;4.22
2020/10/15 22:30:25;89.09;89.65;4.78
2020/10/15 22:35:25;89.22;89.29;4.28
2020/10/15 22:40:24;89.3;89.47;4.61
2020/10/15 22:45:24;88.36;89.02;4.71
2020/10/15 22:50:25;89.2;89.72;4.75
2020/10/15 22:55:25;89.21;89.54;4.4
2020/10/15 23:00:24;89.1;89.49;4.39
2020/10/15 23:05:24;89.27;89.35;4.37
2020/10/15 23:10:24;89.21;89.38;4.39
2020/10/15 23:15:24;89.34;88.95;4.59
2020/10/15 23:20:25;88.8;89.21;4.55
2020/10/15 23:25:24;89.37;89.43;4.29
2020/10/15 23:30:25;89.33;89.74;4.42
2020/10/15 23:35:25;89.27;89.73;4.28
2020/10/15 23:40:24;86.84;89.42;4.61
2020/10/15 23:45:24;89.34;89.45;4.46
2020/10/15 23:50:25;89.21;89.82;4.28
2020/10/15 23:55:25;89.3;89.59;4.26
2020/10/16 00:00:25;89.28;89.47;6.83
2020/10/16 00:05:26;89.05;89.71;4.69
2020/10/16 00:10:25;88.92;89.31;4.43
2020/10/16 00:15:25;88.84;89.47;4.29
2020/10/16 00:20:24;88.55;89.67;4.22
2020/10/16 00:25:24;89.25;89.69;4.36
2020/10/16 00:30:24;89.2;89.72;4.34
2020/10/16 00:35:24;88.47;89.5;4.53
2020/10/16 00:40:25;89.15;89.54;5.23
2020/10/16 00:45:25;89.0;89.45;4.21
2020/10/16 00:50:25;88.82;89.56;4.2
2020/10/16 00:55:24;89.42;89.29;4.18
2020/10/16 01:00:25;89.32;89.72;4.21
2020/10/16 01:05:25;89.1;89.45;4.7
2020/10/16 01:10:25;88.73;89.56;4.22
2020/10/16 01:15:25;88.91;89.61;4.23
2020/10/16 01:20:25;88.79;89.75;4.22
2020/10/16 01:25:25;89.29;89.41;4.2
2020/10/16 01:30:25;89.4;89.6;4.24
2020/10/16 01:35:24;89.32;89.24;4.24
2020/10/16 01:40:25;88.99;89.74;4.4
2020/10/16 01:45:24;89.4;89.69;4.2
2020/10/16 01:50:24;88.47;89.56;4.22
2020/10/16 01:55:25;89.28;89.53;4.21
2020/10/16 02:00:24;89.2;89.41;4.49
2020/10/16 02:05:24;88.88;89.1;4.78
2020/10/16 02:10:24;88.16;89.48;4.6
2020/10/16 02:15:24;89.39;89.79;4.14
2020/10/16 02:20:25;89.4;89.12;4.4
2020/10/16 02:25:25;89.33;89.52;4.35
2020/10/16 02:30:25;87.57;89.79;4.64
2020/10/16 02:35:25;89.43;89.51;4.67
2020/10/16 02:40:25;89.25;89.39;4.38
2020/10/16 02:45:24;89.08;89.49;4.24
2020/10/16 02:50:24;88.98;89.44;4.11
2020/10/16 02:55:24;89.39;89.47;4.16
2020/10/16 03:00:24;89.22;89.12;4.6
2020/10/16 03:05:25;89.39;89.58;4.22
2020/10/16 03:10:24;89.34;89.2;4.26
2020/10/16 03:15:24;89.28;89.57;4.26
2020/10/16 03:20:25;89.21;89.48;4.24
2020/10/16 03:25:25;89.29;89.47;4.23
2020/10/16 03:30:24;89.09;89.74;4.91
2020/10/16 03:35:25;89.24;89.66;4.18
2020/10/16 03:40:24;89.37;89.39;4.26
2020/10/16 03:45:24;89.42;89.49;4.27
2020/10/16 03:50:24;89.25;89.55;4.43
2020/10/16 03:55:25;89.01;89.5;4.14
2020/10/16 04:00:25;89.2;89.14;4.64
2020/10/16 04:05:25;89.37;89.77;4.27
2020/10/16 04:10:24;89.39;89.17;4.17
2020/10/16 04:15:24;89.19;89.62;4.61
2020/10/16 04:20:25;89.39;89.58;4.18
2020/10/16 04:25:24;88.94;89.34;4.32
2020/10/16 04:30:25;89.1;89.55;4.4
2020/10/16 04:35:25;89.02;89.86;4.96
2020/10/16 04:40:24;89.42;89.45;4.11
2020/10/16 04:45:25;89.26;88.98;4.16
2020/10/16 04:50:25;89.32;89.6;4.27
2020/10/16 04:55:25;88.68;89.61;4.71
2020/10/16 05:00:25;89.21;89.56;4.28
2020/10/16 05:05:24;89.33;89.42;4.25
2020/10/16 05:10:25;88.86;89.66;4.68
2020/10/16 05:15:24;89.16;89.36;4.39
2020/10/16 05:20:24;89.4;89.88;4.26
2020/10/16 05:25:25;89.29;89.72;4.16
2020/10/16 05:30:25;89.39;89.68;4.22
2020/10/16 05:35:25;89.09;89.42;4.65
2020/10/16 05:40:25;89.18;88.98;4.69
2020/10/16 05:45:24;88.95;89.31;4.26
2020/10/16 05:50:24;89.39;89.67;4.16
2020/10/16 05:55:26;88.85;89.36;5.15
2020/10/16 06:00:28;88.36;89.49;5.68
2020/10/16 06:05:24;89.33;89.53;4.21
